case_id,text,variable_code,question
211703,"housing, slum landlords. they rent out none liveable homes charging to much for rent and won't fix them",V242169,POST: Mention 3 most important problems facing the country [text]
211739,Abortion,V242169,POST: Mention 3 most important problems facing the country [text]
211745,nothing else,V242169,POST: Mention 3 most important problems facing the country [text]
211810,school shootings,V242169,POST: Mention 3 most important problems facing the country [text]
211828,foreign war involvement,V242169,POST: Mention 3 most important problems facing the country [text]
211834,Immigration,V242169,POST: Mention 3 most important problems facing the country [text]
211840,"The rich are getting richer, while the poor are getting poorer.",V242169,POST: Mention 3 most important problems facing the country [text]
211852,SK,V242169,POST: Mention 3 most important problems facing the country [text]
211876,NA,V242169,POST: Mention 3 most important problems facing the country [text]
211887,NA,V242169,POST: Mention 3 most important problems facing the country [text]
211905,Women's reproductive rights,V242169,POST: Mention 3 most important problems facing the country [text]
211911,Were going to be taken over by a wannabee dictator.,V242169,POST: Mention 3 most important problems facing the country [text]
211929,potential of having a dictator,V242169,POST: Mention 3 most important problems facing the country [text]
211941,NA,V242169,POST: Mention 3 most important problems facing the country [text]
211947,not at the moment,V242169,POST: Mention 3 most important problems facing the country [text]
211958,SK,V242169,POST: Mention 3 most important problems facing the country [text]
211982,social security going bankrupt,V242169,POST: Mention 3 most important problems facing the country [text]
211994,"infrastructure - road and bridge projects, energy requirements outpacing grid development",V242169,POST: Mention 3 most important problems facing the country [text]
212006,Ignoring the rule of law,V242169,POST: Mention 3 most important problems facing the country [text]
212018,governmental mission creep,V242169,POST: Mention 3 most important problems facing the country [text]
212072,taxes are way out of control,V242169,POST: Mention 3 most important problems facing the country [text]
212113,SK,V242169,POST: Mention 3 most important problems facing the country [text]
212125,We don't have strong relationships/boundaries with other countries,V242169,POST: Mention 3 most important problems facing the country [text]
212149,division between groups of people,V242169,POST: Mention 3 most important problems facing the country [text]
212167,the cost for medical most people can not afford medical and go without getting treatment because they can not afford medical,V242169,POST: Mention 3 most important problems facing the country [text]
212191,guns being too unrestricted,V242169,POST: Mention 3 most important problems facing the country [text]
212202,no really don't have an opinion,V242169,POST: Mention 3 most important problems facing the country [text]
212214,NA,V242169,POST: Mention 3 most important problems facing the country [text]
212225,"The boards need to be closed. My husband and I work full time jobs and pay taxes for illegal aliens to have food stamps, free health care. I was born here and I revise no help, I have to do it myself. How is this fair? Whoever thought of the idea in the first place should be sent to another county and not allowed back into the U.S.",V242169,POST: Mention 3 most important problems facing the country [text]
